,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
922,부산,190019,DAEHO JEJU,2022,7,최종,내항,입항,"1,710",2022-09-27 15:40,2022-09-27 18:40,,2022-09-30 13:20,기타,,WAO,02,O박지 O2 묘지,당진,울산,일반화물선,5.0,4.0,,N,N,,
923,부산,190019,DAEHO JEJU,2022,7,최종,내항,출항,"1,710",2022-09-27 15:40,2022-09-27 18:40,,2022-10-04 15:31,기타,,WAO,02,O박지 O2 묘지,당진,울산,일반화물선,5.0,4.0,,N,N,,
924,인천,120079,DAEHO SEOUL,2022,18,최종,내항,입항,"1,584",2022-09-27 18:00,2022-09-30 07:40,,2022-09-30 17:17,기타,,MQY,01,영흥도 영흥화력석회석부두(1),울산,묵호,일반화물선,5.0,4.0,,N,N,,
925,인천,120079,DAEHO SEOUL,2022,18,최종,내항,출항,"1,584",2022-09-27 18:00,2022-09-30 07:40,,2022-09-30 17:17,기타,,MDU,03,영흥도 영흥화력3돌핀,울산,묵호,일반화물선,5.0,4.0,,N,N,,
926,인천,176701,옹진페리호,2022,64,최종,내항,출항,156,2022-09-27 20:10,2022-09-29 09:10,,2022-10-05 16:04,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
927,인천,176701,옹진페리호,2022,64,최종,내항,입항,156,2022-09-27 20:10,2022-09-29 09:10,,2022-10-05 16:04,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
928,인천,944402,골드페리3호,2022,104,최종,내항,입항,272,2022-09-27 23:40,2022-09-28 04:43,,2022-09-28 22:59,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
929,인천,944402,골드페리3호,2022,104,최종,내항,출항,272,2022-09-27 23:40,2022-09-28 04:43,,2022-09-28 23:01,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
930,부산,V2DD6,CALIFORNIA,2022,4,최종,외항,입항,"9,611",2022-09-28 00:12,2022-09-28 14:48,2022-09-28 00:12,2022-09-29 16:16,기타,22TJSS0043I,WAN,04,남외항 N-4박지,OTHERS,울산,일반화물선,,14.0,,N,N,,
931,부산,V2DD6,CALIFORNIA,2022,4,최종,외항,출항,"9,611",2022-09-28 00:12,2022-09-28 14:48,2022-09-28 14:48,2022-09-29 17:35,기타,22TJSS0043E,WAN,04,남외항 N-4박지,DALIAN,울산,일반화물선,,14.0,,N,N,,
932,인천,V3HZ3,ZHEN XIN,2022,3,최종,외항,입항,"1,487",2022-09-28 00:20,2022-09-28 15:55,2022-09-28 00:30,2022-09-28 07:34,기타,22JESPJ099I,MBU,01,북항 대한통운부두 1선석,당진,ONODA,일반화물선,,9.0,,Y,Y,,
933,인천,V3HZ3,ZHEN XIN,2022,3,최종,외항,출항,"1,487",2022-09-28 00:20,2022-09-28 15:55,2022-09-28 14:30,2022-09-28 17:47,기타,22JESPJ099E,MBU,01,북항 대한통운부두 1선석,당진,ONODA,일반화물선,,9.0,,Y,Y,,
934,인천,885116,강남호,2022,67,최종,내항,출항,113,2022-09-28 01:33,2022-09-28 05:40,,2022-09-29 17:08,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,2.0,N,N,,
935,인천,885116,강남호,2022,67,최종,내항,입항,113,2022-09-28 01:33,2022-09-28 05:40,,2022-09-29 10:08,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,4.0,N,N,,
936,인천,102740,미래9호,2022,83,최종,내항,출항,"4,657",2022-09-28 03:15,2022-09-28 15:10,,2022-09-28 16:23,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,11.0,N,N,,
937,인천,102740,미래9호,2022,83,최종,내항,입항,"4,657",2022-09-28 03:15,2022-09-28 15:10,,2022-09-28 07:35,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,6.0,1.0,8.0,N,N,,
938,인천,HSB4371,NORDANA MALEE,2022,1,최종,외항,입항,"8,479",2022-09-28 05:20,2022-09-29 15:30,2022-09-28 07:30,2022-09-28 07:33,기타,22DKSPF663I,MB2,03,내항 2부두 23선석,TIANJIN XINGANG PT,BAHUDOPI,일반화물선,,20.0,,Y,Y,,
939,인천,HSB4371,NORDANA MALEE,2022,1,최종,외항,출항,"8,479",2022-09-28 05:20,2022-09-29 15:30,2022-09-29 13:00,2022-09-29 17:01,기타,22DKSPF664E,MB2,03,내항 2부두 23선석,HONG KONG,BAHUDOPI,일반화물선,,20.0,,Y,Y,,
940,부산,170023,세주신광,2022,101,최종,내항,출항,"5,310",2022-09-28 06:25,2022-09-28 18:30,,2022-09-29 14:30,기타,,MB7,05,우암부두 75선석,제주,제주,일반화물선,7.0,7.0,0.0,N,N,,
941,부산,170023,세주신광,2022,101,최종,내항,입항,"5,310",2022-09-28 06:25,2022-09-28 18:30,,2022-09-28 09:09,기타,,MB7,05,우암부두 75선석,제주,제주,일반화물선,7.0,7.0,12.0,N,N,,
942,부산,091413,제23금진,2022,11,최종,내항,입항,"1,691",2022-09-28 06:40,2022-09-28 08:35,,2022-09-29 09:12,기타,,WAO,02,O박지 O2 묘지,옥계항,여수,일반화물선,5.0,4.0,,N,N,,
943,부산,091413,제23금진,2022,11,최종,내항,출항,"1,691",2022-09-28 06:40,2022-09-28 08:35,,2022-09-29 09:19,기타,,WAO,02,O박지 O2 묘지,옥계항,여수,일반화물선,5.0,4.0,,N,N,,
944,부산,3EVG2,LI XIANG,2022,1,최종,외항,입항,"8,657",2022-09-28 06:43,2022-09-29 13:50,2022-09-28 06:43,2022-10-06 09:08,기타,22LSSPM704I,MB7,03,7부두 73선석,SHANGHAI,인천,일반화물선,,18.0,,Y,Y,,
945,부산,3EVG2,LI XIANG,2022,1,최종,외항,출항,"8,657",2022-09-28 06:43,2022-09-29 13:50,2022-09-29 13:50,2022-10-06 09:11,기타,22LSSPM705E,MB7,03,7부두 73선석,KAOHSIUNG,인천,일반화물선,,18.0,,Y,Y,,
946,부산,3FBA5,WAKABA,2022,8,최종,외항,입항,"4,713",2022-09-28 07:00,2022-10-07 20:29,2022-09-28 08:00,2022-10-07 09:58,기타,22SPSWC096I,MBU,02,연합부두 연2선석,OITA,"FUKUYAMA, HIROSHIMA",일반화물선,2.0,13.0,,N,N,,
947,부산,3FBA5,WAKABA,2022,8,최종,외항,출항,"4,713",2022-09-28 07:00,2022-10-07 20:29,2022-10-07 20:29,2022-10-11 09:28,기타,22ALSHA866E,MYF,09,선기조합-09(KJ),MIZUSHIMA,"FUKUYAMA, HIROSHIMA",일반화물선,2.0,14.0,,Y,Y,,
948,부산,V3VP,VASILIY  SHUKSHIN,2022,7,최종,외항,출항,"2,506",2022-09-28 07:45,2022-09-30 20:48,2022-09-30 20:00,2022-10-04 08:55,기타,22DUSCS930E,MK6,02,감천 6부두 2선석,VLADIVOSTOK,VOSTOCHNYY PORT,일반화물선,,10.0,,Y,Y,,
949,부산,V3VP,VASILIY  SHUKSHIN,2022,7,최종,외항,입항,"2,506",2022-09-28 07:45,2022-09-30 20:48,2022-09-28 07:45,2022-09-29 13:03,기타,22ALSHA166I,MSL,01,신항 다목적부두,VOSTOCHNYY PORT,VOSTOCHNYY PORT,일반화물선,,10.0,,Y,Y,,
950,부산,3EQW2,JET,2022,3,최종,외항,출항,"7,345",2022-09-28 07:55,2022-09-28 12:56,2022-09-28 12:00,2022-10-05 14:57,기타,22KRMSK252E,MB7,02,7부두 72선석,VLADIVOSTOK,PENGLAI,일반화물선,,15.0,,Y,Y,,
951,부산,3EQW2,JET,2022,3,최종,외항,입항,"7,345",2022-09-28 07:55,2022-09-28 12:56,2022-09-28 08:30,2022-10-05 14:25,기타,22KRMSK252I,MB7,02,7부두 72선석,VLADIVOSTOK,PENGLAI,일반화물선,,15.0,,Y,Y,,
952,부산,JVGK9,ZHE DONG JI 777,2022,1,최종,외항,출항,498,2022-09-28 08:30,2022-09-28 14:28,2022-09-28 15:00,2022-10-05 09:38,기타,22THLED090E,MB7,01,7부두 71선석,TAICHUNG,KAOHSIUNG,일반화물선,,8.0,,N,N,,
953,부산,JVGK9,ZHE DONG JI 777,2022,1,최종,외항,입항,498,2022-09-28 08:30,2022-09-28 14:28,2022-09-28 08:00,2022-10-05 09:38,기타,22THLED090I,MB7,01,7부두 71선석,TAICHUNG,KAOHSIUNG,일반화물선,,8.0,,N,N,,
954,부산,V3WF6,XIN HAI 588,2022,4,최종,외항,출항,"2,998",2022-09-28 08:40,2022-09-30 18:55,2022-09-30 18:00,2022-10-04 14:42,기타,22KRMSK251E,MKC,05,감천 중앙부두 5선석,OCEAN DISTRICT,SHANGHAI,일반화물선,,12.0,,Y,Y,,
955,부산,V3WF6,XIN HAI 588,2022,4,최종,외항,입항,"2,998",2022-09-28 08:40,2022-09-30 18:55,2022-09-28 09:00,2022-10-04 14:42,기타,22KRMSK251I,MKC,05,감천 중앙부두 5선석,OCEAN DISTRICT,SHANGHAI,일반화물선,,14.0,,Y,Y,,
956,인천,181801,덕산훼리호,2022,223,최종,내항,출항,162,2022-09-28 09:20,2022-09-28 09:53,,2022-09-29 10:10,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,9.0,0.0,N,N,,
957,인천,181801,덕산훼리호,2022,223,최종,내항,입항,162,2022-09-28 09:20,2022-09-28 09:53,,2022-09-29 10:10,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,6.0,0.0,N,N,,
958,부산,V3LP2,KUN YUAN,2022,2,최종,외항,출항,"2,581",2022-09-28 10:27,2022-09-29 15:51,2022-09-29 15:51,2022-09-30 09:23,기타,22TNICD028E,MK6,02,감천 6부두 2선석,FUKAI,동해,일반화물선,,12.0,,Y,Y,,
959,부산,V3LP2,KUN YUAN,2022,2,최종,외항,입항,"2,581",2022-09-28 10:27,2022-09-29 15:51,2022-09-28 10:27,2022-09-30 09:22,기타,22TNICA023I,MK6,02,감천 6부두 2선석,FUKAI,동해,일반화물선,,12.0,,Y,Y,,
960,인천,V3IV2,KUN YUAN 3,2022,1,최종,외항,출항,"2,581",2022-09-28 14:08,2022-09-29 14:15,2022-09-29 12:00,2022-09-29 17:01,기타,22JOASD265E,MBH,02,북항 현대제철부두 2선석,WEIFANG,HIMEJI,일반화물선,,12.0,,Y,Y,,
961,인천,V3IV2,KUN YUAN 3,2022,1,최종,외항,입항,"2,581",2022-09-28 14:08,2022-09-29 14:15,2022-09-28 13:30,2022-09-28 15:12,기타,22JOASA265I,MBH,02,북항 현대제철부두 2선석,DALIAN,HIMEJI,일반화물선,,12.0,,Y,Y,,
962,부산,5VDZ8,SUCCESS WAY,2022,3,최종,외항,입항,"1,938",2022-09-28 14:47,2022-09-28 20:52,2022-09-28 13:00,2022-09-29 09:21,기타,22THLED107I,MB7,02,7부두 72선석,TAICHUNG,KAOHSIUNG,일반화물선,,8.0,,Y,Y,,
963,부산,5VDZ8,SUCCESS WAY,2022,3,최종,외항,출항,"1,938",2022-09-28 14:47,2022-09-28 20:52,2022-09-28 19:00,2022-09-29 09:21,기타,22THLED107E,MB7,02,7부두 72선석,TAICHUNG,KAOHSIUNG,일반화물선,,8.0,,Y,Y,,
964,인천,3ENY9,BIZEN,2022,2,최종,외항,출항,"5,691",2022-09-28 15:05,2022-09-29 00:32,2022-09-28 22:00,2022-09-29 17:00,기타,22PLUSA356E,WAW,12,W박지 W12,OCEAN DISTRICT,군산,일반화물선,,18.0,,Y,Y,,
965,인천,3ENY9,BIZEN,2022,2,최종,외항,입항,"5,691",2022-09-28 15:05,2022-09-29 00:32,2022-09-28 15:00,2022-09-28 22:58,기타,22PLUSA355I,WAW,12,W박지 W12,OTHERS,군산,일반화물선,,18.0,,Y,Y,,
966,인천,3E2771,OCEAN STAR 5,2022,1,최종,외항,입항,"3,725",2022-09-28 15:30,2022-09-29 17:05,2022-09-28 16:00,2022-09-29 16:57,기타,22ONESN188I,MBJ,01,북항 동국제강부두 1선석,OCEAN DISTRICT,KOKURA,일반화물선,0.0,14.0,0.0,Y,Y,,
967,인천,3E2771,OCEAN STAR 5,2022,1,최종,외항,출항,"3,725",2022-09-28 15:30,2022-09-29 17:05,2022-09-29 16:00,2022-09-29 21:15,기타,22ONESN188E,MBJ,01,북항 동국제강부두 1선석,LAIZHOU PT,KOKURA,일반화물선,,14.0,,Y,Y,,
968,인천,885116,강남호,2022,68,최종,내항,입항,113,2022-09-28 15:40,2022-09-29 01:18,,2022-09-29 17:09,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,2.0,N,N,,
969,인천,885116,강남호,2022,68,최종,내항,출항,113,2022-09-28 15:40,2022-09-29 01:18,,2022-09-29 17:09,개인항해,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,1.0,N,N,,
970,인천,181801,덕산훼리호,2022,224,최종,내항,출항,162,2022-09-28 16:15,2022-09-29 05:30,,2022-09-29 10:11,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,4.0,0.0,N,N,,
971,인천,181801,덕산훼리호,2022,224,최종,내항,입항,162,2022-09-28 16:15,2022-09-29 05:30,,2022-09-29 10:11,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,4.0,0.0,N,N,,
972,부산,9LU2083,HAO TONG,2022,11,최종,외항,입항,"1,509",2022-09-28 17:00,2022-10-27 19:00,2022-09-28 17:30,2022-10-04 11:32,기타,22YEIL0171I,MK6,03,감천 6부두 3선석,OCEAN DISTRICT,NINGBO PT,일반화물선,3.0,6.0,,Y,Y,,
973,부산,9LU2083,HAO TONG,2022,11,최종,외항,출항,"1,509",2022-09-28 17:00,2022-10-27 19:00,2022-10-27 18:30,2022-10-28 09:50,기타,22YEIL0174E,MK6,03,감천 6부두 3선석,NINGBO PT,NINGBO PT,일반화물선,2.0,6.0,,Y,Y,,
974,부산,HPMZ,SUN BLUESPIRE,2022,3,최종,외항,입항,"8,718",2022-09-28 18:06,2022-10-05 18:00,2022-09-28 18:06,2022-10-06 11:03,기타,22ALSHA160I,WAN,03,남외항 N-3박지,"FUKUYAMA, HIROSHIMA",NANSHA PT,일반화물선,,17.0,,N,N,,
975,부산,HPMZ,SUN BLUESPIRE,2022,3,최종,외항,출항,"8,718",2022-09-28 18:06,2022-10-05 18:00,2022-10-05 18:00,2022-10-06 11:03,기타,22ALSHA865E,WAN,03,남외항 N-3박지,"FUKUYAMA, HIROSHIMA",NANSHA PT,일반화물선,,17.0,,N,N,,
976,인천,944402,골드페리3호,2022,105,최종,내항,출항,272,2022-09-28 18:25,2022-09-29 04:20,,2022-10-06 10:56,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
977,인천,944402,골드페리3호,2022,105,최종,내항,입항,272,2022-09-28 18:25,2022-09-29 04:20,,2022-10-06 10:56,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
978,부산,3FNR5,DONG YU,2022,3,최종,외항,입항,"2,962",2022-09-28 20:50,2022-09-28 23:15,2022-09-28 21:20,2022-09-29 16:17,기타,22SHSBM213I,WAN,03,남외항 N-3박지,광양,포항,일반화물선,,14.0,,N,N,,
979,부산,3FNR5,DONG YU,2022,3,최종,외항,출항,"2,962",2022-09-28 20:50,2022-09-28 23:15,2022-09-28 22:55,2022-09-29 17:35,기타,22SHSBM214E,WAN,03,남외항 N-3박지,광양,포항,일반화물선,,14.0,,N,N,,
980,부산,3E2597,XIN SHENG SHENG 2,2022,1,최종,외항,입항,"2,995",2022-09-28 21:20,2022-09-28 23:33,2022-09-28 22:00,2022-09-29 16:19,기타,22BLUAE061I,WAN,03,남외항 N-3박지,SHIKAMA,마산,일반화물선,,13.0,,N,N,,
981,부산,3E2597,XIN SHENG SHENG 2,2022,1,최종,외항,출항,"2,995",2022-09-28 21:20,2022-09-28 23:33,2022-09-28 22:00,2022-09-29 17:35,기타,22BLUAD062E,WAN,03,남외항 N-3박지,SHIKAMA,마산,일반화물선,,13.0,,N,N,,
982,부산,BBLR,HAI RUI DA,2022,1,최종,외항,입항,"1,997",2022-09-29 01:30,2022-09-29 10:46,2022-09-29 01:30,2022-09-30 09:41,기타,22OKSCA099I,MKC,04,감천 중앙부두 4선석,YAWATA/KITAKYUSHU,DALIAN,일반화물선,,15.0,,Y,Y,,
983,부산,BBLR,HAI RUI DA,2022,1,최종,외항,출항,"1,997",2022-09-29 01:30,2022-09-29 10:46,2022-09-29 10:46,2022-09-30 09:41,기타,22OKSCD099E,MKC,04,감천 중앙부두 4선석,KOKURA,DALIAN,일반화물선,,15.0,,Y,Y,,
984,인천,3EIQ9,EVER FELICITY,2022,1,최종,외항,입항,"9,589",2022-09-29 03:10,2022-10-01 02:35,2022-09-29 03:00,2022-09-29 16:58,기타,22MRIN1061I,MB2,01,내항 2부두 21선석,OCEAN DISTRICT,당진,일반화물선,,18.0,,Y,Y,,
985,인천,3EIQ9,EVER FELICITY,2022,1,최종,외항,출항,"9,589",2022-09-29 03:10,2022-10-01 02:35,2022-10-01 00:30,2022-10-01 14:43,기타,22MRIN2061E,MB2,01,내항 2부두 21선석,SIHANOUKVILLE,당진,일반화물선,,18.0,,Y,Y,,
986,부산,DSQD7,JANGHO WIN,2022,28,최종,외항,입항,796,2022-09-29 03:20,2022-10-01 11:50,2022-09-29 05:00,2022-09-29 09:00,기타,22MPPRA047I,WAN,01,남외항 N-1박지,OURA/ARIAKE,IMARI,일반화물선,4.0,6.0,,N,N,,
987,부산,DSQD7,JANGHO WIN,2022,28,최종,외항,출항,796,2022-09-29 03:20,2022-10-01 11:50,2022-10-01 12:00,2022-10-04 09:36,기타,22MPPRM042E,MK6,02,감천 6부두 2선석,OURA/ARIAKE,IMARI,일반화물선,4.0,6.0,,N,N,,
988,인천,V3LI2,PU ZHENG,2022,4,최종,외항,출항,"1,494",2022-09-29 06:20,2022-09-29 14:15,2022-09-29 12:30,2022-10-04 17:22,기타,22UTSHI040E,MB2,02,내항 2부두 22선석,DALIAN,UBE,일반화물선,,10.0,,Y,Y,,
989,인천,V3LI2,PU ZHENG,2022,4,최종,외항,입항,"1,494",2022-09-29 06:20,2022-09-29 14:15,2022-09-29 06:20,2022-09-29 09:41,기타,22UTSHI040I,MB2,02,내항 2부두 22선석,DALIAN,UBE,일반화물선,,10.0,,Y,Y,,
990,인천,C6ON2,KITE ARROW,2022,3,최종,외항,출항,"36,008",2022-09-29 06:30,2022-09-29 22:36,2022-09-29 20:30,2022-09-30 09:23,기타,22GBPL4028E,MBB,01,북항 동원로엑스부두 1선석,부산,HUANGPU PT,일반화물선,,27.0,,Y,Y,,
991,인천,C6ON2,KITE ARROW,2022,3,최종,외항,입항,"36,008",2022-09-29 06:30,2022-09-29 22:36,2022-09-29 07:00,2022-09-29 16:57,기타,22GBPL3028I,MBB,01,북항 동원로엑스부두 1선석,부산,HUANGPU PT,일반화물선,,27.0,,Y,Y,,
992,부산,DSOH2,에스에스울산호,2022,1,최종,내항,출항,"1,345",2022-09-29 07:00,2022-09-30 16:30,,2023-10-24 14:00,기타,,WAN,02,남외항 N-2박지,목포,목포,일반화물선,4.0,4.0,0.0,Y,N,,
993,부산,DSOH2,에스에스울산호,2022,1,최종,내항,입항,"1,345",2022-09-29 07:00,2022-09-30 16:30,,2023-10-24 14:00,기타,,WAN,02,남외항 N-2박지,제주,목포,일반화물선,4.0,4.0,0.0,Y,N,,
994,부산,UIUM,STEPAN GEYTS,2022,5,최종,외항,출항,"2,875",2022-09-29 07:20,2022-09-29 10:35,2022-09-29 10:35,2023-06-22 13:49,기타,22GOMSD132E,WAN,02,남외항 N-2박지,LANSHAN PT,PLASTUN,일반화물선,,14.0,,N,N,,
995,부산,UIUM,STEPAN GEYTS,2022,5,최종,외항,입항,"2,875",2022-09-29 07:20,2022-09-29 10:35,2022-09-29 07:20,2023-06-22 13:49,기타,22GOMSA132I,WAN,02,남외항 N-2박지,LANSHAN PT,PLASTUN,일반화물선,,14.0,,N,N,,
996,부산,3EPL6,FALCON TRADER,2022,1,최종,외항,출항,"35,906",2022-09-29 08:18,2022-09-29 13:08,2022-09-29 12:00,2022-10-05 11:00,기타,22PKNS0929E,WAN,05,남외항 N-5박지,KO SICHANG,VANCOUVER,일반화물선,,21.0,,N,N,,
997,부산,3EPL6,FALCON TRADER,2022,1,최종,외항,입항,"35,906",2022-09-29 08:18,2022-09-29 13:08,2022-09-29 10:00,2022-10-05 10:55,기타,22PKNS0929I,WAN,05,남외항 N-5박지,KO SICHANG,VANCOUVER,일반화물선,,21.0,,N,N,,
998,부산,UHDB,KAPITAN KONSHIN,2022,10,최종,외항,입항,"2,478",2022-09-29 09:20,2022-10-01 13:14,2022-09-29 09:20,2022-10-11 12:13,기타,22LXMRA202I,MB7,02,7부두 72선석,VLADIVOSTOK,VLADIVOSTOK,일반화물선,,16.0,,Y,Y,,
999,부산,UHDB,KAPITAN KONSHIN,2022,10,최종,외항,출항,"2,478",2022-09-29 09:20,2022-10-01 13:14,2022-10-01 13:14,2022-10-11 13:08,기타,22LXMRD202E,MB7,02,7부두 72선석,VLADIVOSTOK,VLADIVOSTOK,일반화물선,,16.0,,Y,Y,,
1000,부산,DSQB7,SNK LADY,2022,17,최종,내항,출항,"1,725",2022-09-29 10:10,2022-09-29 13:30,,2022-10-04 15:26,기타,,WAO,02,O박지 O2 묘지,당진,포항,일반화물선,5.0,4.0,,N,N,,
1001,부산,DSQB7,SNK LADY,2022,17,최종,내항,입항,"1,725",2022-09-29 10:10,2022-09-29 13:30,,2022-09-30 10:32,기타,,WAN,02,남외항 N-2박지,당진,포항,일반화물선,5.0,4.0,,N,N,,
1002,인천,3E2719,GAIN OCEAN,2022,3,최종,외항,입항,"4,912",2022-09-29 10:40,2022-10-01 22:00,2022-09-29 11:00,2022-09-29 16:59,기타,22ONESN189I,MBB,03,북항 동원로엑스부두 3선석,OCEAN DISTRICT,WEIFANG,일반화물선,,14.0,,Y,Y,,
1003,인천,3E2719,GAIN OCEAN,2022,3,최종,외항,출항,"4,912",2022-09-29 10:40,2022-10-01 22:00,2022-10-01 19:00,2022-10-02 07:16,기타,22ONESN189E,MBB,03,북항 동원로엑스부두 3선석,WEIFANG,WEIFANG,일반화물선,,14.0,,Y,Y,,
1004,인천,181801,덕산훼리호,2022,225,최종,내항,입항,162,2022-09-29 11:00,2022-09-30 06:40,,2022-09-29 17:08,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,3.0,0.0,N,N,,
1005,인천,181801,덕산훼리호,2022,225,최종,내항,출항,162,2022-09-29 11:00,2022-09-30 06:40,,2022-09-30 09:24,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,3.0,3.0,0.0,N,N,,
1006,부산,V2EL6,ALANIS,2022,1,최종,외항,입항,"9,611",2022-09-29 12:00,2022-09-30 02:12,2022-09-29 12:00,2022-10-05 10:56,기타,22OKSCA097I,WAN,03,남외항 N-3박지,당진,온산,일반화물선,,14.0,,N,N,,
1007,부산,V2EL6,ALANIS,2022,1,최종,외항,출항,"9,611",2022-09-29 12:00,2022-09-30 02:12,2022-09-30 02:12,2022-10-05 11:00,기타,22OKSCD097E,WAN,03,남외항 N-3박지,당진,온산,일반화물선,,14.0,,N,N,,
1008,부산,V3PT,HAI XU,2022,1,최종,외항,출항,"4,095",2022-09-29 13:15,2022-09-29 14:55,2022-09-29 14:35,2022-10-05 11:00,기타,22SHSBM228E,WAN,03,남외항 N-3박지,NOSHIRO,WEIFANG,일반화물선,,14.0,,N,N,,
1009,부산,V3PT,HAI XU,2022,1,최종,외항,입항,"4,095",2022-09-29 13:15,2022-09-29 14:55,2022-09-29 13:30,2022-10-05 10:56,기타,22SHSBM227I,WAN,03,남외항 N-3박지,NOSHIRO,WEIFANG,일반화물선,,14.0,,N,N,,
1010,인천,062928,웨스트 카페리,2022,109,최종,내항,출항,840,2022-09-29 15:00,2022-09-30 10:40,,2022-09-30 13:13,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,5.0,N,N,,
1011,인천,062928,웨스트 카페리,2022,109,최종,내항,입항,840,2022-09-29 15:00,2022-09-30 10:40,,2022-09-29 17:07,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,4.0,1.0,11.0,N,N,,
1012,부산,3E2472,SHENG JIE 16,2022,2,최종,외항,입항,"13,212",2022-09-29 15:56,2022-09-29 19:30,2022-09-29 16:30,2022-10-05 10:56,기타,22KRMSK257I,WAN,04,남외항 N-4박지,VOSTOCHNYY PORT,CAOFEIDIAN PT,일반화물선,,18.0,,N,N,,
1013,부산,3E2472,SHENG JIE 16,2022,2,최종,외항,출항,"13,212",2022-09-29 15:56,2022-09-29 19:30,2022-09-29 19:00,2022-10-07 15:29,기타,22KRMSK257E,WAN,04,남외항 N-4박지,VOSTOCHNYY PORT,CAOFEIDIAN PT,일반화물선,,18.0,,N,N,,
1014,인천,176701,옹진페리호,2022,65,최종,내항,입항,156,2022-09-29 16:00,2022-09-30 18:40,,2022-10-05 16:04,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
1015,인천,176701,옹진페리호,2022,65,최종,내항,출항,156,2022-09-29 16:00,2022-09-30 18:40,,2022-10-19 10:20,기타,,MBZ,02,거첨도 선광모래부두,기타항,기타항,일반화물선,2.0,0.0,0.0,N,N,,
1016,인천,V3PK,CHANG SHENG,2022,1,최종,외항,입항,"2,102",2022-09-29 17:05,2022-09-30 12:00,2022-09-29 21:00,2022-09-29 21:04,기타,22MSTSGG79I,MBX,02,북항 동방부두 2선석,OCEAN DISTRICT,TIANJIN,일반화물선,,11.0,,Y,Y,,
1017,인천,V3PK,CHANG SHENG,2022,1,최종,외항,출항,"2,102",2022-09-29 17:05,2022-09-30 12:00,2022-09-30 10:00,2022-09-30 13:13,기타,22MSTSGG79E,MBX,01,북항 동방부두 1선석,QINGDAO,TIANJIN,일반화물선,,11.0,,Y,Y,,
1018,인천,9LU2366,JING SHENG,2022,2,최종,외항,출항,"1,457",2022-09-29 17:30,2022-09-30 23:05,2022-09-30 23:59,2022-10-01 14:42,기타,22INCSD053E,MBH,02,북항 현대제철부두 2선석,JINZHOU PT,TOMAKOMAI,일반화물선,,9.0,,Y,Y,,
1019,인천,9LU2366,JING SHENG,2022,2,최종,외항,입항,"1,457",2022-09-29 17:30,2022-09-30 23:05,2022-09-29 18:00,2022-09-29 21:04,기타,22INCSA053I,MBH,02,북항 현대제철부두 2선석,OCEAN DISTRICT,TOMAKOMAI,일반화물선,,9.0,,Y,Y,,
1020,인천,944402,골드페리3호,2022,106,최종,내항,출항,272,2022-09-29 17:55,2022-10-06 04:25,,2022-10-06 10:57,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
1021,인천,944402,골드페리3호,2022,106,최종,내항,입항,272,2022-09-29 17:55,2022-10-06 04:25,,2022-10-06 10:56,기타,,MBN,01,남항 모래부두,기타항,기타항,일반화물선,5.0,0.0,0.0,N,N,,
1022,부산,PCJH,MUNTGRACHT,2022,1,최종,외항,입항,"9,524",2022-09-29 19:15,2022-09-30 11:55,2022-09-29 19:00,2022-09-30 08:28,기타,22ANJSS038I,MSL,01,신항 다목적부두,DARWIN,"KASHIMA, IBARAKI",일반화물선,,15.0,,Y,Y,,
