,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
87,인천,BSDU,XIN TAI PING,2022,1,최종,외항,입항,"5,275",2022-09-22 12:05,2022-09-23 03:55,2022-09-22 12:00,2022-09-22 15:38,기타,22CKCO0776I,MSA,01,신항 한진인천컨테이너터미널 1선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
88,인천,BSDU,XIN TAI PING,2022,1,최종,외항,출항,"5,275",2022-09-22 12:05,2022-09-23 03:55,2022-09-23 00:20,2022-09-23 10:39,기타,22CKCO0660E,MSA,01,신항 한진인천컨테이너터미널 1선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
89,부산,3E3741,JI BAO,2022,1,최종,외항,입항,"6,577",2022-09-22 17:35,2022-09-24 23:05,2022-09-22 17:35,2022-09-26 13:45,기타,22SFKLB234I,WAN,03,남외항 N-3박지,광양,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
90,부산,3E3741,JI BAO,2022,1,최종,외항,출항,"6,577",2022-09-22 17:35,2022-09-24 23:05,2022-09-24 23:05,2022-09-26 13:47,기타,22SFKLB234E,MB7,03,7부두 73선석,광양,QINGDAO,세미(혼재)컨테이너선,,18,,Y,Y,,
91,부산,D8FB,PANSTAR GENIE,2022,78,최종,외항,출항,"7,323",2022-09-22 22:00,2022-09-23 01:45,2022-09-23 02:00,2022-09-28 16:38,기타,22PSLCP112E,MSL,01,신항 다목적부두,평택.당진,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
92,부산,D8FB,PANSTAR GENIE,2022,78,최종,외항,입항,"7,323",2022-09-22 22:00,2022-09-23 01:45,2022-09-22 21:00,2022-09-28 16:37,기타,22PSLCP112I,MSL,01,신항 다목적부두,평택.당진,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
93,부산,9V9714,MAJURO CHIEF,2022,4,최종,외항,입항,"25,483",2022-09-23 07:39,2022-09-26 08:48,2022-09-23 08:00,2022-09-23 10:03,기타,22CNCO0907I,MBR,01,감만부두 1선석,NANSHA PT,CHANGSHU,세미(혼재)컨테이너선,,26,,Y,Y,,
94,부산,9V9714,MAJURO CHIEF,2022,4,최종,외항,출항,"25,483",2022-09-23 07:39,2022-09-26 08:48,2022-09-26 08:30,2022-09-26 13:50,기타,22CNCO0908E,MBR,E2,신감만부두 2선석,NANSHA PT,CHANGSHU,세미(혼재)컨테이너선,,26,,Y,Y,,
95,부산,VRPP8,SPRING VALEN,2022,4,최종,외항,입항,"7,460",2022-09-23 11:45,2022-09-25 13:00,2022-09-23 11:45,2022-09-23 14:22,기타,22SCHC0909I,WAN,03,남외항 N-3박지,VLADIVOSTOK,NAGASAKI,세미(혼재)컨테이너선,,19,,Y,Y,,
96,부산,VRPP8,SPRING VALEN,2022,4,최종,외항,출항,"7,460",2022-09-23 11:45,2022-09-25 13:00,2022-09-25 13:00,2022-09-26 09:54,기타,22SCHC0910E,MBR,02,감만부두 2선석,VLADIVOSTOK,NAGASAKI,세미(혼재)컨테이너선,,19,,Y,Y,,
97,인천,BATI,YA LU JIANG,2022,55,최종,외항,입항,"5,250",2022-09-23 23:00,2022-09-24 06:05,2022-09-23 23:00,2022-09-24 09:57,기타,22COSN8131I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
98,인천,BATI,YA LU JIANG,2022,55,최종,외항,출항,"5,250",2022-09-23 23:00,2022-09-24 06:05,2022-09-24 06:00,2022-09-25 16:02,기타,22COSN8132E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
99,부산,DSQX2,SANSTAR DREAM,2022,72,최종,외항,입항,"5,319",2022-09-24 18:15,2022-09-24 20:30,2022-09-24 18:00,2022-09-28 17:56,기타,22PSLCP575I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
100,부산,DSQX2,SANSTAR DREAM,2022,72,최종,외항,출항,"5,319",2022-09-24 18:15,2022-09-24 20:30,2022-09-24 21:00,2022-09-28 17:56,기타,22PSLCB576E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
101,인천,BATD,MING YUE,2022,56,최종,외항,출항,"2,453",2022-09-25 07:05,2022-09-25 17:00,2022-09-25 15:00,2022-09-26 10:51,기타,22DDSCK765E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
102,인천,BATD,MING YUE,2022,56,최종,외항,입항,"2,453",2022-09-25 07:05,2022-09-25 17:00,2022-09-25 08:00,2022-09-26 10:00,기타,22DDSCK765I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
103,부산,D8FB,PANSTAR GENIE,2022,79,최종,외항,출항,"7,323",2022-09-25 08:35,2022-09-25 12:00,2022-09-25 12:00,2022-09-28 16:38,기타,22PSLCB319E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
104,부산,D8FB,PANSTAR GENIE,2022,79,최종,외항,입항,"7,323",2022-09-25 08:35,2022-09-25 12:00,2022-09-25 08:30,2022-09-28 16:38,기타,22PSLCB319I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
105,인천,3FMT9,XIN HE DA,2022,39,최종,외항,입항,"7,808",2022-09-25 12:32,2022-09-26 06:05,2022-09-25 13:00,2022-09-26 15:57,기타,22TJMSK564I,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
106,인천,3FMT9,XIN HE DA,2022,39,최종,외항,출항,"7,808",2022-09-25 12:32,2022-09-26 06:05,2022-09-26 04:00,2022-09-26 15:57,기타,22TJMSK564E,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
107,부산,D8RV,PANSTAR GENIE NO.2,2022,82,최종,외항,입항,"7,323",2022-09-25 12:55,2022-09-25 21:25,2022-09-25 13:00,2022-09-28 17:55,기타,22PSLCP737I,MSL,01,신항 다목적부두,TOKYO,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
108,부산,D8RV,PANSTAR GENIE NO.2,2022,82,최종,외항,출항,"7,323",2022-09-25 12:55,2022-09-25 21:25,2022-09-25 21:00,2022-09-28 17:57,기타,22PSLCB738E,MSL,01,신항 다목적부두,TOKYO,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
109,인천,BATI,YA LU JIANG,2022,56,최종,외항,출항,"5,250",2022-09-28 07:40,2022-09-28 15:10,2022-09-28 15:00,2022-09-28 16:23,기타,22COSN8134E,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
110,인천,BATI,YA LU JIANG,2022,56,최종,외항,입항,"5,250",2022-09-28 07:40,2022-09-28 15:10,2022-09-28 08:00,2022-09-28 09:11,기타,22COSN8133I,MSB,01,신항 선광신컨테이너터미널 1선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
111,부산,DSQX2,SANSTAR DREAM,2022,73,최종,외항,입항,"5,319",2022-09-28 12:25,2022-09-28 16:30,2022-09-28 12:30,2022-09-28 17:57,기타,22PSLCP576I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
112,부산,DSQX2,SANSTAR DREAM,2022,73,최종,외항,출항,"5,319",2022-09-28 12:25,2022-09-28 16:30,2022-09-28 16:00,2022-09-29 08:42,기타,22PSLCB577E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
113,부산,D8FB,PANSTAR GENIE,2022,80,최종,외항,출항,"7,323",2022-09-28 23:20,2022-09-29 12:32,2022-09-29 13:00,2022-10-05 08:54,기타,22PSLCP319E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
114,부산,D8FB,PANSTAR GENIE,2022,80,최종,외항,입항,"7,323",2022-09-28 23:20,2022-09-29 12:32,2022-09-28 23:30,2022-10-05 08:54,기타,22PSLCP319I,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
115,인천,BATD,MING YUE,2022,57,최종,외항,입항,"2,453",2022-09-29 03:05,2022-09-29 12:15,2022-09-29 03:00,2022-09-29 16:58,기타,22DDSCK766I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
116,인천,BATD,MING YUE,2022,57,최종,외항,출항,"2,453",2022-09-29 03:05,2022-09-29 12:15,2022-09-29 08:00,2022-09-29 17:01,기타,22DDSCK766E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
117,인천,BSDU,XIN TAI PING,2022,2,최종,외항,출항,"5,275",2022-09-29 14:50,2022-09-30 06:10,2022-09-29 18:00,2022-09-30 10:34,기타,22CKCO0659E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
118,인천,BSDU,XIN TAI PING,2022,2,최종,외항,입항,"5,275",2022-09-29 14:50,2022-09-30 06:10,2022-09-29 11:00,2022-09-29 16:59,기타,22CKCO0775I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
119,부산,D8RV,PANSTAR GENIE NO.2,2022,83,최종,외항,출항,"7,323",2022-09-30 06:55,2022-09-30 10:47,2022-09-30 11:00,2022-10-05 08:59,기타,22SSPSP738E,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
120,부산,D8RV,PANSTAR GENIE NO.2,2022,83,최종,외항,입항,"7,323",2022-09-30 06:55,2022-09-30 10:47,2022-09-30 07:00,2022-10-05 08:54,기타,22PSLCP738I,MSL,01,신항 다목적부두,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
121,부산,VREU7,GUANG PING,2022,5,최종,외항,출항,"5,275",2022-09-30 13:30,2022-10-01 07:48,2022-10-01 07:48,2022-10-04 10:52,기타,22DDSGGP05E,MBR,E1,신감만부두 1선석,QINGDAO,MOJI/KITAKYUSHU,세미(혼재)컨테이너선,,18,,Y,Y,,
122,부산,VREU7,GUANG PING,2022,5,최종,외항,입항,"5,275",2022-09-30 13:30,2022-10-01 07:48,2022-09-30 13:30,2022-10-04 09:28,기타,22DDSGGP05I,MBR,E1,신감만부두 1선석,QINGDAO,MOJI/KITAKYUSHU,세미(혼재)컨테이너선,,18,,Y,Y,,
123,부산,C6SI6,WESTWOOD VICTORIA,2022,5,최종,외항,입항,"32,551",2022-10-01 20:00,2022-10-05 00:00,2022-10-01 20:00,2022-10-05 10:03,기타,22WWSU1194I,MK7,02,감천 7부두 2선석,OSAKA,YOKOHAMA,세미(혼재)컨테이너선,,26,,Y,Y,,
124,부산,C6SI6,WESTWOOD VICTORIA,2022,5,최종,외항,출항,"32,551",2022-10-01 20:00,2022-10-05 00:00,2022-10-04 22:00,2022-10-05 10:03,기타,22WWSU1195E,MBS,05,신선대부두 5선석,OSAKA,YOKOHAMA,세미(혼재)컨테이너선,,26,,Y,Y,,
125,인천,3FMT9,XIN HE DA,2022,40,최종,외항,출항,"7,808",2022-10-02 02:40,2022-10-02 18:45,2022-10-02 16:00,2022-10-04 11:18,기타,22TJMSK565E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
126,인천,3FMT9,XIN HE DA,2022,40,최종,외항,입항,"7,808",2022-10-02 02:40,2022-10-02 18:45,2022-10-02 02:30,2022-10-04 11:17,기타,22TJMSK565I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
127,부산,DSQX2,SANSTAR DREAM,2022,74,최종,외항,입항,"5,319",2022-10-02 07:50,2022-10-02 10:49,2022-10-02 08:00,2022-10-05 08:54,기타,22PSLCP577I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
128,부산,DSQX2,SANSTAR DREAM,2022,74,최종,외항,출항,"5,319",2022-10-02 07:50,2022-10-02 10:49,2022-10-02 12:00,2022-10-05 08:59,기타,22PSLCB578E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
129,인천,BATI,YA LU JIANG,2022,57,최종,외항,출항,"5,250",2022-10-02 07:55,2022-10-05 08:40,2022-10-02 15:30,2022-10-05 10:58,기타,22COSN8142E,WWB,01,제1입항대기정박지(북장자서),DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
130,인천,BATI,YA LU JIANG,2022,57,최종,외항,입항,"5,250",2022-10-02 07:55,2022-10-05 08:40,2022-10-02 08:00,2022-10-02 09:52,기타,22COSN8141I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
131,인천,BATD,MING YUE,2022,58,최종,외항,출항,"2,453",2022-10-02 08:05,2022-10-04 20:39,2022-10-02 16:00,2022-10-05 09:13,기타,22DDSCK768E,WWB,01,제1입항대기정박지(북장자서),DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
132,인천,BATD,MING YUE,2022,58,최종,외항,입항,"2,453",2022-10-02 08:05,2022-10-04 20:39,2022-10-02 07:00,2022-10-04 11:17,기타,22DDSCK768I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
133,부산,D8RV,PANSTAR GENIE NO.2,2022,84,최종,외항,출항,"7,323",2022-10-02 12:50,2022-10-03 00:50,2022-10-02 23:00,2022-10-12 10:23,기타,22PSLCB739E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
134,부산,D8RV,PANSTAR GENIE NO.2,2022,84,최종,외항,입항,"7,323",2022-10-02 12:50,2022-10-03 00:50,2022-10-02 13:00,2022-10-11 17:52,기타,22SSPSB739I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
135,부산,D8FB,PANSTAR GENIE,2022,81,최종,외항,출항,"7,323",2022-10-02 16:10,2022-10-02 20:20,2022-10-02 19:30,2022-10-11 17:54,기타,22PSLCB320E,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
136,부산,D8FB,PANSTAR GENIE,2022,81,최종,외항,입항,"7,323",2022-10-02 16:10,2022-10-02 20:20,2022-10-02 15:30,2022-10-05 08:55,기타,22PSLCB320I,MSL,01,신항 다목적부두,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
137,부산,9V9715,NOUMEA CHIEF,2022,4,최종,외항,출항,"25,483",2022-10-02 17:34,2022-10-05 20:56,2022-10-05 20:50,2022-10-06 09:11,기타,22CNCO1002E,MBR,E1,신감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,25,,Y,Y,,
138,부산,9V9715,NOUMEA CHIEF,2022,4,최종,외항,입항,"25,483",2022-10-02 17:34,2022-10-05 20:56,2022-10-02 18:00,2022-10-04 09:14,기타,22CNCO1001I,MBR,01,감만부두 1선석,NANSHA PT,OSAKA,세미(혼재)컨테이너선,,25,,Y,Y,,
139,부산,7KAA,SOUTH ISLANDER,2022,6,최종,외항,출항,"18,100",2022-10-03 07:40,2022-10-04 21:55,2022-10-04 21:55,2022-10-05 14:57,기타,22BLAK5020E,MB7,03,7부두 73선석,KOBE,PAGO PAGO,세미(혼재)컨테이너선,,20,,Y,Y,,
140,부산,7KAA,SOUTH ISLANDER,2022,6,최종,외항,입항,"18,100",2022-10-03 07:40,2022-10-04 21:55,2022-10-03 07:40,2022-10-05 14:55,기타,22BLAK5019I,MB7,03,7부두 73선석,KOBE,PAGO PAGO,세미(혼재)컨테이너선,,20,,Y,Y,,
141,부산,VRPP8,SPRING VALEN,2022,5,최종,외항,입항,"7,460",2022-10-03 09:15,2022-10-10 19:48,2022-10-03 09:15,2022-10-04 10:31,기타,22SCHC0917I,MBR,02,감만부두 2선석,ZHAPU,VLADIVOSTOK,세미(혼재)컨테이너선,,19,,Y,Y,,
142,부산,VRPP8,SPRING VALEN,2022,5,최종,외항,출항,"7,460",2022-10-03 09:15,2022-10-10 19:48,2022-10-10 19:30,2022-10-11 13:09,기타,22SCHC0918E,WAN,03,남외항 N-3박지,TAICANG,VLADIVOSTOK,세미(혼재)컨테이너선,,18,,Y,Y,,
143,인천,BSDG,BEI HAI,2022,35,최종,외항,입항,"5,272",2022-10-04 17:35,2022-10-11 17:35,2022-10-04 18:00,2022-10-06 11:20,기타,22CKCO0780I,MSA,02,신항 한진인천컨테이너터미널 2선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
144,인천,BSDG,BEI HAI,2022,35,최종,외항,출항,"5,272",2022-10-04 17:35,2022-10-11 17:35,2022-10-11 11:00,2022-10-12 07:47,기타,22CKCO0699E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
145,부산,3E3741,JI BAO,2022,2,최종,외항,출항,"6,577",2022-10-04 19:30,2022-10-05 20:46,2022-10-05 20:46,2022-10-06 16:17,기타,22SFKLB235E,MB7,01,7부두 71선석,광양,WEIHAI,세미(혼재)컨테이너선,,18,,Y,Y,,
146,부산,3E3741,JI BAO,2022,2,최종,외항,입항,"6,577",2022-10-04 19:30,2022-10-05 20:46,2022-10-04 19:30,2022-10-06 16:17,기타,22SFKLB235I,MB7,02,7부두 72선석,광양,WEIHAI,세미(혼재)컨테이너선,,18,,Y,Y,,
147,부산,DSQX2,SANSTAR DREAM,2022,75,최종,외항,출항,"5,319",2022-10-05 12:10,2022-10-05 14:50,2022-10-05 15:00,2022-10-17 09:40,기타,22PSLCB579E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
148,부산,DSQX2,SANSTAR DREAM,2022,75,최종,외항,입항,"5,319",2022-10-05 12:10,2022-10-05 14:50,2022-10-05 12:00,2022-10-17 09:40,기타,22PSLCP578I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
149,부산,V7QV6,KYOWA ORCHID,2022,7,최종,외항,입항,"9,924",2022-10-05 18:49,2022-10-07 19:45,2022-10-05 18:00,2022-10-06 09:07,기타,22KWSC1001I,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,22,,Y,Y,,
150,부산,V7QV6,KYOWA ORCHID,2022,7,최종,외항,출항,"9,924",2022-10-05 18:49,2022-10-07 19:45,2022-10-07 20:00,2022-10-11 09:16,기타,22KWSC1002E,MBR,01,감만부두 1선석,KOBE,KWAJALEIN,세미(혼재)컨테이너선,,22,,Y,Y,,
151,부산,D8FB,PANSTAR GENIE,2022,82,최종,외항,출항,"7,323",2022-10-06 01:10,2022-10-06 16:50,2022-10-06 16:00,2022-10-17 09:48,기타,22PSLCP320E,MSL,01,신항 다목적부두,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
152,부산,D8FB,PANSTAR GENIE,2022,82,최종,외항,입항,"7,323",2022-10-06 01:10,2022-10-06 16:50,2022-10-06 02:00,2022-10-12 10:24,기타,22PSLCP320I,WAU,02,신항 U-2 정박지,평택.당진,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
153,부산,D8RV,PANSTAR GENIE NO.2,2022,85,최종,외항,입항,"7,323",2022-10-06 08:05,2022-10-08 17:40,2022-10-06 08:00,2022-10-12 10:23,기타,22PSLCP739I,MSL,01,신항 다목적부두,TOKYO,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
154,부산,D8RV,PANSTAR GENIE NO.2,2022,85,최종,외항,출항,"7,323",2022-10-06 08:05,2022-10-08 17:40,2022-10-08 18:00,2022-10-12 10:23,기타,22PSLCB740E,MSL,01,신항 다목적부두,TOKYO,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
155,인천,BATD,MING YUE,2022,59,최종,외항,출항,"2,453",2022-10-08 00:15,2022-10-08 08:58,2022-10-08 07:00,2022-10-12 07:44,기타,22DDSCK769E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
156,인천,BATD,MING YUE,2022,59,최종,외항,입항,"2,453",2022-10-08 00:15,2022-10-08 08:58,2022-10-07 23:00,2022-10-08 00:19,기타,22DDSCK769I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
157,부산,HORQ,CORAL ISLANDER 2,2022,5,최종,외항,출항,"17,111",2022-10-08 07:39,2022-10-10 20:12,2022-10-10 20:00,2022-10-11 09:26,기타,22KWSC1004E,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
158,부산,HORQ,CORAL ISLANDER 2,2022,5,최종,외항,입항,"17,111",2022-10-08 07:39,2022-10-10 20:12,2022-10-08 08:00,2022-10-11 08:44,기타,22KWSC1003I,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
159,부산,VREU7,GUANG PING,2022,6,최종,외항,입항,"5,275",2022-10-08 23:12,2022-10-09 08:40,2022-10-08 23:12,2022-10-11 08:54,기타,22DDSGGP06I,MBR,E3,신감만부두 3선석,QINGDAO,MOJI/KITAKYUSHU,세미(혼재)컨테이너선,,18,,Y,Y,,
160,부산,VREU7,GUANG PING,2022,6,최종,외항,출항,"5,275",2022-10-08 23:12,2022-10-09 08:40,2022-10-09 08:40,2022-10-11 09:27,기타,22DDSGGP06E,MBR,E3,신감만부두 3선석,QINGDAO,MOJI/KITAKYUSHU,세미(혼재)컨테이너선,,18,,Y,Y,,
161,부산,DSQX2,SANSTAR DREAM,2022,76,최종,외항,입항,"5,319",2022-10-08 23:35,2022-10-09 11:30,2022-10-08 23:00,2022-10-17 09:40,기타,22PSLCP579I,MFL,01,신항 다목적부두연결잔교,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
162,부산,DSQX2,SANSTAR DREAM,2022,76,최종,외항,출항,"5,319",2022-10-08 23:35,2022-10-09 11:30,2022-10-09 12:00,2022-10-17 09:40,기타,22PSLCB580E,MSL,01,신항 다목적부두,마산,KANAZAWA,세미(혼재)컨테이너선,8.0,9,,N,N,,
163,인천,3FMT9,XIN HE DA,2022,41,최종,외항,출항,"7,808",2022-10-09 01:50,2022-10-11 06:25,2022-10-09 16:00,2022-10-12 13:27,기타,22TJMSK566E,WWJ,01,제2입항대기정박지(장안서),TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
164,인천,3FMT9,XIN HE DA,2022,41,최종,외항,입항,"7,808",2022-10-09 01:50,2022-10-11 06:25,2022-10-09 02:00,2022-10-09 06:41,기타,22TJMSK566I,MSA,02,신항 한진인천컨테이너터미널 2선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
165,인천,BATI,YA LU JIANG,2022,58,최종,외항,출항,"5,250",2022-10-09 07:20,2022-10-11 09:00,2022-10-09 15:00,2022-10-11 09:25,기타,22COSN8146E,WWB,01,제1입항대기정박지(북장자서),DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
166,인천,BATI,YA LU JIANG,2022,58,최종,외항,입항,"5,250",2022-10-09 07:20,2022-10-11 09:00,2022-10-09 07:30,2022-10-11 09:02,기타,22COSN8145I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,19,,Y,Y,,
167,부산,D8FB,PANSTAR GENIE,2022,83,최종,외항,입항,"7,323",2022-10-09 09:25,2022-10-09 14:50,2022-10-09 09:00,2022-10-17 13:37,기타,22PSLCB321I,MBF,12,신국제여객터미널 12선석,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
168,부산,D8FB,PANSTAR GENIE,2022,83,최종,외항,출항,"7,323",2022-10-09 09:25,2022-10-09 14:50,2022-10-09 15:00,2022-10-17 13:37,기타,22PSLCB321E,MBF,12,신국제여객터미널 12선석,OSAKA,평택.당진,세미(혼재)컨테이너선,8.0,9,,N,N,,
169,부산,D8FB,PANSTAR GENIE,2022,84,최종,외항,입항,"7,323",2022-10-11 11:30,2022-10-11 14:20,2022-10-11 11:30,2022-10-17 13:37,기타,22PSLCP120I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
170,부산,D8FB,PANSTAR GENIE,2022,84,최종,외항,출항,"7,323",2022-10-11 11:30,2022-10-11 14:20,2022-10-11 15:00,2022-10-17 13:38,기타,22PSLCB121E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
171,인천,BATD,MING YUE,2022,60,최종,외항,출항,"2,453",2022-10-12 07:00,2022-10-12 17:50,2022-10-12 16:00,2022-10-13 10:34,기타,22DDSCK770E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
172,인천,BATD,MING YUE,2022,60,최종,외항,입항,"2,453",2022-10-12 07:00,2022-10-12 17:50,2022-10-12 08:00,2022-10-13 09:45,기타,22DDSCK770I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
173,부산,DSQX2,SANSTAR DREAM,2022,77,최종,외항,출항,"5,319",2022-10-12 12:30,2022-10-12 16:00,2022-10-12 16:00,2022-10-17 09:45,기타,22PSLCB581E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
174,부산,DSQX2,SANSTAR DREAM,2022,77,최종,외항,입항,"5,319",2022-10-12 12:30,2022-10-12 16:00,2022-10-12 12:00,2022-10-17 09:40,기타,22PSLCP580I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
175,부산,3FQO9,PACIFIC CONDOR,2022,6,최종,외항,출항,"8,483",2022-10-12 17:12,2022-10-14 00:46,2022-10-14 01:00,2022-10-14 09:25,기타,22KWSC1006E,MBR,01,감만부두 1선석,CHOFU,LIHIR ISLAND,세미(혼재)컨테이너선,,22,,Y,Y,,
